2	2.25	0	0	-0.18074	0
3	1.125	-1.9486	0	0.045841	0
4	1.125	1.9486	0	-0.063783	0
5	-1.125	-1.9486	0	0.61134	0
6	-1.125	1.9486	0	0.10932	0
7	-2.25	0	0	1.814	0
8	3.375	-1.9486	0	0.31202	0
9	3.375	1.9486	0	1.8045	0
10	4.5	0	0	-0.72312	0
11	0	-3.8971	0	0.52655	0
12	0	3.8971	0	-0.26025	0
13	2.25	-3.8971	0	0.60014	0
14	2.25	3.8971	0	0.59393	0
15	-3.375	-1.9486	0	-2.186	0
16	-3.375	1.9486	0	-1.327	0
17	-2.25	-3.8971	0	-1.441	0
18	-2.25	3.8971	0	0.40184	0
19	-4.5	0	0	1.4702	0
20	5.625	-1.9486	0	-0.32681	0
21	5.625	1.9486	0	0.81232	0
22	4.5	-3.8971	0	0.54554	0
23	4.5	3.8971	0	-1.0516	0
24	1.125	-5.8457	0	0.39747	0
25	1.125	5.8457	0	-0.75189	0
26	-1.125	-5.8457	0	1.5163	0
27	-1.125	5.8457	0	-0.032567	0
28	6.75	0	0	1.636	0
29	-4.5	-3.8971	0	-0.42506	0
30	-4.5	3.8971	0	0.58943	0
31	3.375	-5.8457	0	-0.062791	0
32	3.375	5.8457	0	-2.022	0
33	-5.625	-1.9486	0	-0.98213	0
34	-5.625	1.9486	0	0.61251	0
35	-3.375	-5.8457	0	-0.054886	0
36	-3.375	5.8457	0	-1.1187	0
39	-6.75	0	0	-0.99302	0
